,Product_Name,Product_Price,rating,Reviews,Product_URL
103,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",749,4.0 out of 5 stars,458,/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
104,"GoTrippin Waist Bags for Men Women- Premium Stitching, Branded Zippers, Waterproof pocket, RFID safe- Large Fanny pack for Hiking Travel Camping Running Sports Outdoors, Money Belt with Adjustable Strap (Polyester,Black)",805,4.5 out of 5 stars,63,/GoTrippin-Camping-Outdoors-Polyester-Adjustable/dp/B088LHS5LP/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-125
105,"Wooum Crossbody Sling Bag - Durable Shoulder Bag with Adjustable Strap One Side Bag for Commuting Travel Outdoor Activities Cycling - Sling Bag Travel Hiking Chest Bag Daypack – Colour Black-Grey – (Pack of 1 Bag) - Unisex Cross Body Backpack for Travel, College, Tuition",799,4.2 out of 5 stars,95,/Wooum-Crossbody-Sling-Bag-Adjustable/dp/B0C1K59WV5/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-126
106,"Bennett Casual Laptop Bag School Bags for Boys Girls 15.6-inch, 25 LTR Office & College bags for Mens Water Repellent Backpack for Men & Women (GREY)",619,4.2 out of 5 stars,"13,467",/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-127
107,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty","2,490",4.1 out of 5 stars,480,/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-128
108,"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres","1,800",4.4 out of 5 stars,57,/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-129
109,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,999,4.2 out of 5 stars,132,/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-130
110,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.",329,4.1 out of 5 stars,"4,246",/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2XC4H/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-131
111,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,512,4.3 out of 5 stars,"1,826",/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1688726316&sprefix=ba%2Caps%2C283&sr=8-132
112,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",949,4.5 out of 5 stars,427,/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
113,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)","1,299",3.8 out of 5 stars,"2,592",/sspa/click?ie=UTF8&spc=MTo3MzUzOTQ0Njc1OTY0MjY1OjE2ODg3MjYzMTY6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726316%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
114,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,351,3.9 out of 5 stars,"8,145",/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
115,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",399,3.9 out of 5 stars,"3,441",/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
116,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",615,5.0 out of 5 stars,438,/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-131
117,"Ah Arctic Hunter Premium Business Backpack For Men Office, Travel With 15.6 Inch Laptop Pocket Water/Scratch-Resistant Multiple Pocket Padded College Backpack","1,900",3.9 out of 5 stars,58,/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-132
118,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,"1,350",4.3 out of 5 stars,"1,885",/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-133
119,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),799,3.7 out of 5 stars,898,/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-134
120,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,900,4.6 out of 5 stars,"7,987",/Baggit-Womens-Sling-Bag-Yellow/dp/B0C1NZ1PW7/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-135
121,Baggit Women's Sling Bag - Small,"1,600",4.0 out of 5 stars,675,/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-136
122,INOVERA (LABEL) Women Handbags Shoulder Hobo Bag Purse With Long Strap,"2,400",4.0 out of 5 stars,"5,645",/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-137
123,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)","5,699",4 Stars & Up,"5,046",/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-138
124,CRALOFT Polyester 11.5 inch Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),439,3 Stars & Up,"5,858",/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfbXRmOjMwMDAwNjcwMzgxNjAzMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Pockets-Cylapso%2Fdp%2FB0C7KLRJ93%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
125,"WALKENT Stylish 15.6"" Laptop Bag with Side Bottle Pocket, Anti-Theft Pockets & More for Men & Women (Model Cylapso, 27 Liters)",649,2 Stars & Up,"4,228",/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
126,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",569,1 Star & Up,63,/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-141
127,Kore Regular Gym Bag,792,4.1 out of 5 stars,95,/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-142
128,F Gear Enzo Sports Waist Bag (.Red),"1,299",4.2 out of 5 stars,"13,467",/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-143
129,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),999,4.4 out of 5 stars,480,/MOKOBARA-Transit-Backpack-Laptop-Crypto/dp/B0B6CM781M/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-144
130,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,569,4.0 out of 5 stars,57,/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-145
131,Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,"2,490",3.8 out of 5 stars,"12,999",/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-146
132,DEIN KLEIDER Men's Nylon Messenger Bag,"1,800",4.0 out of 5 stars,485,/F-Gear-Axe-Black-Navy-Blue-bag/dp/B00MI562BG/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-147
133,F Gear Axe 27L Black Navy Blue School Bag 1860,59,4.3 out of 5 stars,45,/GEAR-Black-Toiletry-Bag-ACCTLTPCH0112/dp/B019HA8JJW/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1688726332&sprefix=ba%2Caps%2C283&sr=8-148
134,Gear Solid 22 Cms Cosmetic Pouch (Black),222,4.1 out of 5 stars,"1,213",/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
135,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,359",4.3 out of 5 stars,311,/sspa/click?ie=UTF8&spc=MToxMzk4MzkzMTExNzE3Njg3OjE2ODg3MjYzMzI6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726332%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
136,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)","5,999",4.3 out of 5 stars,"17,664",https://aax-eu.amazon.in/x/c/RDXM-P7vZfUNhV7wBb1w5w0AAAGJL-7j-AMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICA5nqWk/https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07WNFN1XS&pd_rd_r=d0604ec9-b618-4f49-baa1-255f0e61a873&pd_rd_w=uMKdO&pd_rd_wg=hrAc4&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=2SXFEM4PMV4EQBK43Y00&qid=1688726332&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-129-06195d41-65bd-48f4-8e70-03d97b6094ec
137,Lunar's Comet 35L Water Resistant Travel Bagpack/College Backpack/School Bag/Office Bag/Business Backpack/Daypack for Men and Women with 1 Year Warranty,838,4.3 out of 5 stars,"3,910",/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
138,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",349,2.6 out of 5 stars,165,/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
139,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",969,4.2 out of 5 stars,58,/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07PLKV6D1/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-147
140,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,386,4.3 out of 5 stars,"1,198",/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-148
141,"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)","1,900",4.5 out of 5 stars,45,/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ74KLLY/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-149
142,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,350",4.2 out of 5 stars,438,/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-150
143,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",799,4.0 out of 5 stars,692,/Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-151
144,Gear Clubsport 26 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red,900,4.2 out of 5 stars,"3,939",/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-152
145,"POLESTAR Noble 32 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty","1,600",4.5 out of 5 stars,"3,516",/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-153
146,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty","2,400",4.6 out of 5 stars,79,/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-154
147,"Bennett Casual Laptop Bag School Bags for Boys Girls 15.6-inch, 25 LTR Office & College bags for Mens Water Repellent Backpack for Men & Women (GREY)",448,4.0 out of 5 stars,"1,848",/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfbXRmOjMwMDAwNjcwMzgxNjAzMjo6MDo6&url=%2FWALKENT-Stylish-Anti-Theft-Pockets-Cylapso%2Fdp%2FB0C7KLRJ93%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
148,"WALKENT Stylish 15.6"" Laptop Bag with Side Bottle Pocket, Anti-Theft Pockets & More for Men & Women (Model Cylapso, 27 Liters)",399,4.0 out of 5 stars,63,/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
149,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,349",4 Stars & Up,95,/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-157
150,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),327,3 Stars & Up,"13,467",/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-158
151,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,703,2 Stars & Up,480,/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-159
152,CRALOFT Polyester 11.5 inch Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),579,1 Star & Up,57,/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-160
153,"Luv Lap LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",619,4.1 out of 5 stars,"1,392",/Gear-Black-Casual-Backpack-BKPCMPUS10110/dp/B00Z9427SK/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-161
154,Gear Campus1 22L Water Resistant School Bag/ College Bag/ Backpack For Men/Women-Black Royalblue,512,4.2 out of 5 stars,853,/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KRL8B/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-162
155,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty","2,490",4.3 out of 5 stars,"2,592",/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-163
156,"Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.","1,800",3.4 out of 5 stars,"1,016",/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1688726348&sprefix=ba%2Caps%2C283&sr=8-164
157,LL LEATHER LAND DESIGNER BAGS Women Sling Bag,"1,774",4.1 out of 5 stars,"1,817",/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
158,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,349",4.2 out of 5 stars,"1,476",/sspa/click?ie=UTF8&spc=MTo4NjczMDg4NDI3NDUyNDczOjE2ODg3MjYzNDg6c3BfYnRmOjMwMDAwNTkxNzkwODkzMjo6MDo6&url=%2Fuppercase-Backpack-1800EBP2-resistant-sustainable%2Fdp%2FB0BQYJ8WP5%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726348%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
159,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls, 750 Days warranty (Blue)",569,4.2 out of 5 stars,"1,128",/sspa/click?ie=UTF8&spc=MTozMTA0MDU4MjkwODc4ODM2OjE2ODg3MjYzNzU6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688726375%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
